-0.0012977807948408367,265.19002505715224
0.720467999720478,313.1999281229098
1.472282397100957,380.19336933843124
2.161403999161434,442.1314552115882
2.8501262840542654,509.1328827704625
4.292459893581973,620.3427139591299
3.5713929181100315,563.4719629433669
4.986373301654172,621.5206996036777
5.711233790218724,630.2897046051252
6.375697557177224,604.889139571333
7.139491469587004,519.9823302153318
7.838496171546655,456.6027093669824
8.536602409879103,404.6156073114973
9.267552485250222,336.1686516057541
9.996805462658852,289.24089806431004
-0.0025955615896816734,281.6458855357339
0.7513152509209248,322.0567829012389
1.4403370236894906,385.2607041958251
2.1616036577452546,439.59978436872944
2.849726966886623,514.1962244561798
3.57119325952621,566.0036337862255
4.292559722873884,619.0768785377005
4.9855746673188825,631.6473829751126
5.711832765970191,622.6946920765491
6.406544808377673,613.7459943496622
7.136097273662036,563.0207345439298
7.835201804913596,498.3752782741512
8.567050343911912,418.53580377554374
9.298000419283026,350.08884806980063
9.997104950534585,285.4433918000219
