VARIABLES = "X" "Y" "Z" "temperature" "heat-flux" ZONE DT=(DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE)
  -0.000105632645665332   -0.000224528570735324      0.0306751396286084        971.975525029393        166310.764113466 
  -0.000106996350020546   -0.000223963705992305      0.0297549375077938        973.108791351235        176842.212238203 
  -0.000108360054375759   -0.000223398841249286      0.0288347353869791        975.291530951304        190379.279510197 
  -0.000109723758730973   -0.000222833976506267      0.0279145332661645        978.612833392493        209534.846725365 
  -0.000111087463086186   -0.000222269111763248      0.0269943311453499        982.956286543833        235235.315607088 
    -0.0001124511674414   -0.000221704247020228      0.0260741290245353        986.878319690367        265436.531593869 
  -0.000113814871796614   -0.000221139382277209      0.0251539269037206        988.904343757207        291472.595362134 
  -0.000115178576151827    -0.00022057451753419       0.024233724782906        989.643200785171        315391.208747693 
  -0.000116542280507041   -0.000220009652791171      0.0233135226620914        989.381477517776        338188.722845089 
  -0.000117905984862254   -0.000219444788048152      0.0223933205412768        988.245439010396        360339.012787007 
  -0.000119269689217468   -0.000218879923305133      0.0214731184204621        986.301265986282        382320.487652918 
  -0.000120633393572682   -0.000218315058562113      0.0205529162996475        983.583949332695        404471.527765952 
  -0.000121997097927895   -0.000217750193819094      0.0196327141788329        980.088084410405        426789.083022136 
  -0.000123360802283109   -0.000217185329076075      0.0187125120580183        975.737019833188        448844.978980197 
  -0.000124724506638322   -0.000216620464333056      0.0177923099372036        970.274183806873        470027.394747586 
  -0.000125812749203113   -0.000215882708926299      0.0168723092916186        963.199543373349        486795.943311708 
  -0.000126831253505174   -0.000215101183040477      0.0159523596532258        956.520992020441        511171.036548671 
  -0.000127849757807235   -0.000214319657154654       0.015032410014833        951.263436611141         560942.46388618 
  -0.000128868262109296   -0.000213538131268831      0.0141124603764401        948.016649921239        659234.551597406 
  -0.000129886766411357   -0.000212756605383009      0.0131925107380473         946.38030307215        635209.410467607 
